"Method";"Mean_RD";"Nb_itt";"Coverage_rate";"MC_CR";"CI_width";"P_025_CIW";"P_975_CIW";"MC_CIW";"Bias_Mean";"MC_bias";"Bias_relative_Mean";"MC_RelativeBias";"Emp_SE";"ModSE";"RE_SE";"MC_RESE";"Scenario";"k";"m";"icc";"nb_cov_indiv";"nb_cov_clus";"Prevalence";"Convergence_rate"
"CL_TMLE_APS_Balzer";0,0080010437912658;1000;91;0,00904986187739901;0,304177319997541;0,190214257138156;0,429613599331115;0,0018883341547907;0,0080010437912658;0,00262139755141113;NA;NA;0,082895869152475;0,0737717880492409;-11,0066776505493;1,99097711907948;120;10;15;0,05;3;2;"0.5/0.5";100
"CL_TMLE_APS_indv_Balzer";0,00766075686769904;1000;93,6;0,0077397674383666;0,320043798709361;0,216471434266467;0,437578829378055;0,00183592738309785;0,00766075686769904;0,00249834060963893;NA;NA;0,0790044669735265;0,0774093173551344;-2,01906256633139;2,19204991026423;120;10;15;0,05;3;2;"0.5/0.5";100
"CL_UN";0,0191160836610965;1000;93,9;0,00756828910652864;0,223557282410442;0,179949776177626;0,262141848463905;0,000669585347394192;0,0191160836610965;0,00165814930180123;NA;NA;0,0524352849430983;0,0534424390532158;1,92075643569101;2,28016079946931;121;10;200;0,05;3;2;"0.5/0.5";100
"CL_TSP_Gauss";-0,00119761837670649;1000;95,7;0,00641490451994416;0,199252804620647;0,147020838426986;0,245435123709585;0,000792969307796523;-0,00119761837670649;0,00146411800454908;NA;NA;0,0462994765763586;0,047366015876764;2,30356664755464;2,28872558812951;121;10;200;0,05;3;2;"0.5/0.5";100
"CL_TSP_Bin";-0,00119020846453108;1000;95,7;0,00641490451994416;0,199221323736392;0,146932168446799;0,245418589955497;0,000793444872604414;-0,00119020846453108;0,00146372091230896;NA;NA;0,046286919417159;0,0473590915273063;2,31636091502301;2,28901182353088;121;10;200;0,05;3;2;"0.5/0.5";100
"CL_GC_indv";-0,000816141204402937;1000;95,5;0,00655553201502365;0,214580740276081;0,17295220579877;0,252241720941316;0,000639714194457424;-0,000816141204402937;0,00157947844821076;NA;NA;0,0499474941149431;0,051488000848453;3,0842522949494;2,30619001418509;121;10;200;0,05;3;2;"0.5/0.5";100
"CL_GC_both";-0,000686072656891645;1000;92,9;0,00812151463706124;0,210810150437262;0,140056351165215;0,296046154045083;0,00124542330284773;-0,000686072656891645;0,00163247158093698;NA;NA;0,0516232841125676;0,0512306189840492;-0,760635700088708;2,22018220644369;121;10;200;0,05;3;2;"0.5/0.5";100
"CL_GC_indep_indv";-0,00163161024696384;1000;92,3;0,00843036179532053;0,232413778387034;0,169391545785879;0,286079573851592;0,000941007978362642;-0,00163161024696384;0,00177647239084798;NA;NA;0,0561769895548449;0,0559738296799699;-0,361642509655447;2,22910228515982;121;10;200;0,05;3;2;"0.5/0.5";100
"CL_GC_indep_both";-0,00162877874710359;1000;90,2;0,00940191469861325;0,220699760705188;0,131141907429393;0,331661293102168;0,00162316497771652;-0,00162877874710359;0,00180005468815544;NA;NA;0,0569227272743529;0,0541284348035575;-4,90892233136968;2,12738903968343;121;10;200;0,05;3;2;"0.5/0.5";100
"CL_TMLE_indv";-0,0025276575523171;1000;94,2;0,00739161687318817;0,20160294324875;0,161476835250519;0,240171946348253;0,00061498855478978;-0,0025276575523171;0,00156074775468244;NA;NA;0,0493551775779023;0,0482021329322118;-2,33621820906331;2,18492350159541;121;10;200;0,05;3;2;"0.5/0.5";100
"CL_TMLE_both";-0,00192524272656273;1000;89;0,00989444288477123;0,187975010867067;0,129099413410163;0,243821914447354;0,000917193689366538;-0,00192524272656273;0,00163727678070379;NA;NA;0,05177523787132;0,0452651937325933;-12,5736634081846;1,95589464880723;121;10;200;0,05;3;2;"0.5/0.5";100
"CL_TMLE_APS_Balzer";-0,00127152361521602;1000;91,6;0,00877177291087725;0,192009684358596;0,139239554022536;0,237122289566757;0,00079941790700404;-0,00127152361521602;0,00161036462138991;NA;NA;0,0509242006694682;0,0460904876776824;-9,49197616897286;2,02483680647536;121;10;200;0,05;3;2;"0.5/0.5";100
"CL_TMLE_APS_indv_Balzer";-0,000839736071839886;1000;94,8;0,00702111102319284;0,203819451398984;0,1641202340117;0,242053852777446;0,00062596752764096;-0,000839736071839886;0,00156608899825139;NA;NA;0,0495240825300585;0,0487351425284896;-1,59304314439355;2,20154984289311;121;10;200;0,05;3;2;"0.5/0.5";100
"CL_UN";0,0222543541188875;1000;93,1;0,00801492358042171;0,279246385256071;0,219064529908999;0,339832809300103;0,00100856407342065;0,0222543541188875;0,00227764760746068;NA;NA;0,0720255414680886;0,0694183012329449;-3,61988286655072;2,1562125836836;122;20;10;0,05;3;2;"0.5/0.5";100
"CL_TSP_Gauss";0,00201862395304332;1000;93,6;0,0077397674383666;0,261809275068283;0,200428950626459;0,32562403959331;0,00100250359495061;0,00201862395304332;0,00212448342472798;NA;NA;0,0671820647341529;0,0650166478648431;-3,22320678573751;2,16508639020008;122;20;10;0,05;3;2;"0.5/0.5";100
"CL_TSP_Bin";0,0020233422622432;1000;93,5;0,0077958322198467;0,261796485635574;0,200459265345247;0,326061105744841;0,00100237002311722;0,0020233422622432;0,00212406725975009;NA;NA;0,0671689044420279;0,0650133925866375;-3,20909187561753;2,16540216671544;122;20;10;0,05;3;2;"0.5/0.5";100
"CL_GC_indv";0,0027523590418578;999;92,6926926926927;0,00823414842378952;0,245121822581118;0,187599695115865;0,303593503564322;0,000916920335701726;0,0027523590418578;0,00206443500801254;NA;NA;0,0652505173190635;0,0610146131368563;-6,49175570745953;2,09300852493296;122;20;10;0,05;3;2;"0.5/0.5";99,9
"CL_GC_both";0,00301171775797102;999;92,2922922922923;0,00843844823856889;0,243924864115857;0,178737071016928;0,321660050763364;0,00116250066980116;0,00301171775797102;0,002102735397389;NA;NA;0,0664610762422732;0,0609766823916618;-8,25203887854445;2,05361300832759;122;20;10;0,05;3;2;"0.5/0.5";99,9
"CL_GC_indep_indv";0,00251911792387915;1000;93,1;0,00801492358042171;0,248803264134529;0,190324193923105;0,320292974555862;0,00102860214247776;0,00251911792387915;0,00208159153897398;NA;NA;0,0658257042129293;0,0620258804457985;-5,7725531577138;2,10805284157875;122;20;10;0,05;3;2;"0.5/0.5";100
"CL_GC_indep_both";0,00299638311363271;1000;92,8;0,00817410545564467;0,24598896136043;0,180828198544373;0,332694115542511;0,00123006864634784;0,00299638311363271;0,00210972455517688;NA;NA;0,0667153482994453;0,0615621530290272;-7,72415254026476;2,06439674926929;122;20;10;0,05;3;2;"0.5/0.5";100
"CL_TMLE_indv";0,00119373226809145;1000;92,2;0,00848033018225116;0,256786901457652;0,198997865503586;0,318411611948362;0,000954937978301594;0,00119373226809145;0,00222744810118098;NA;NA;0,0704380936954909;0,0638597599480078;-9,33917061401703;2,02825946665513;122;20;10;0,05;3;2;"0.5/0.5";100
"CL_TMLE_both";0,0016782662111807;1000;90,6;0,00922843432007835;0,253189994509517;0,191895361280656;0,331854158001501;0,00112562109844232;0,0016782662111807;0,00225715595487003;NA;NA;0,0713775385160152;0,0631491132729124;-11,5280316667919;1,97929365358308;122;20;10;0,05;3;2;"0.5/0.5";100
"CL_TMLE_APS_Balzer";0,00601788583448496;1000;91,2;0,00895857131466843;0,253210304523818;0,194737103623068;0,31615149520875;0,000984279295029648;0,00601788583448496;0,0022662867725072;NA;NA;0,0716662803223461;0,0630100311828183;-12,0785522851097;1,96697449287534;122;20;10;0,05;3;2;"0.5/0.5";100
"CL_TMLE_APS_indv_Balzer";0,00529815157215582;1000;91,7;0,00872416185085994;0,260171768685158;0,204221566499815;0,324215309525467;0,000960210919911152;0,00529815157215582;0,00225110010671123;NA;NA;0,0711860357825557;0,0646948939587422;-9,11856061719926;2,03319510738011;122;20;10;0,05;3;2;"0.5/0.5";100
"CL_UN";0,0200644973504229;1000;93,2;0,00796090447122687;0,156076035652529;0,135818918292044;0,177553414389356;0,000346915315373937;0,0200644973504229;0,00120991678532266;NA;NA;0,0382609282088859;0,038643839431641;1,00078916189561;2,25957701968682;123;20;150;0,05;3;2;"0.5/0.5";100
"CL_TSP_Gauss";-0,000914051597704521;1000;95,6;0,00648567652600714;0,142013793668986;0,121166845126081;0,163832056121227;0,000365798358180777;-0,000914051597704521;0,00107474290683536;NA;NA;0,0339863548470989;0,0351274782913089;3,35759292028743;2,3123031393884;123;20;150;0,05;3;2;"0.5/0.5";100
"CL_TSP_Bin";-0,000911088868467613;1000;95,6;0,00648567652600714;0,142007779051583;0,121143886980955;0,16381326258075;0,00036595595271071;-0,000911088868467613;0,00107457776910584;NA;NA;0,0339811327335698;0,035126100029011;3,36942062649404;2,31256774787744;123;20;150;0,05;3;2;"0.5/0.5";100
"CL_GC_indv";0,000709219898061669;1000;95,2;0,00675988165576884;0,148533380601192;0,130802956787683;0,165805003296719;0,000300678857054527;0,000709219898061669;0,00115503397274095;NA;NA;0,0365253812873423;0,0367918546384873;0,729556658282826;2,25350885290725;123;20;150;0,05;3;2;"0.5/0.5";100
"CL_GC_both";0,000285631547952502;1000;94,5;0,00720936890441875;0,145675342599099;0,120550647212071;0,173150124318713;0,00042726873090769;0,000285631547952502;0,0011632445061311;NA;NA;0,0367850211505197;0,0361646876777118;-1,68637519676722;2,19946039646426;123;20;150;0,05;3;2;"0.5/0.5";100
"CL_GC_indep_indv";0,00136358176188909;1000;93,2;0,00796090447122687;0,162540027800294;0,136916486444554;0,189896198704757;0,000415399847138629;0,00136358176188909;0,00130025027018946;NA;NA;0,0411175238204804;0,0403100263929265;-1,9638765969456;2,19325219612915;123;20;150;0,05;3;2;"0.5/0.5";100
"CL_GC_indep_both";0,00108715536101972;1000;93,6;0,0077397674383666;0,155905407026176;0,121310915992607;0,194942724073182;0,000590556000343472;0,00108715536101972;0,00128295382407182;NA;NA;0,0405705621688992;0,0388143335463009;-4,32882496251077;2,14034477082283;123;20;150;0,05;3;2;"0.5/0.5";100
"CL_TMLE_indv";-0,00154815472471986;1000;94,6;0,00714730718522718;0,143298177048595;0,124523108519246;0,162263999575166;0,000319729822578812;-0,00154815472471986;0,00114371266127333;NA;NA;0,0361673699839639;0,0354807563724102;-1,89843389734469;2,19471582385507;123;20;150;0,05;3;2;"0.5/0.5";100
"CL_TMLE_both";-0,00165472348958909;1000;93,6;0,0077397674383666;0,139512463328406;0,115543907003353;0,16473032183925;0,000414337610557827;-0,00165472348958909;0,00116204719723227;NA;NA;0,0367471589186888;0,0346093098980079;-5,81772600546174;2,10703422710634;123;20;150;0,05;3;2;"0.5/0.5";100
"CL_TMLE_APS_Balzer";-0,000332120211039168;1000;93,4;0,00785136930732467;0,139852020716578;0,118416745848892;0,161869944046081;0,000368992571451998;-0,000332120211039168;0,0011586512319199;NA;NA;0,0366397690662687;0,0346615985444982;-5,39897104207361;2,11640238858061;123;20;150;0,05;3;2;"0.5/0.5";100
"CL_TMLE_APS_indv_Balzer";-0,000162918980090982;1000;94,8;0,00702111102319284;0,145001211812091;0,126430249198425;0,164769519742651;0,000326421314296431;-0,000162918980090982;0,00114870016898361;NA;NA;0,0363250888260852;0,0359040243598753;-1,15915605389388;2,21125488247633;123;20;150;0,05;3;2;"0.5/0.5";100
"CL_UN";0,0182743828495675;1000;93,8;0,00762600813007697;0,225061781305255;0,184672758337722;0,264996493928239;0,000631580523523973;0,0182743828495675;0,00180009421695792;NA;NA;0,0569239772848432;0,0564378715276832;-0,853956066224315;2,21808535701571;124;30;10;0,05;3;2;"0.5/0.5";100
"CL_TSP_Gauss";-0,000977185345887377;1000;95,4;0,00662449998113065;0,211800596474069;0,171003788331379;0,252251571710734;0,00063357998526548;-0,000977185345887377;0,0016653244011934;NA;NA;0,0526621815082719;0,0531002553971952;0,831856706989176;2,25580002047474;124;30;10;0,05;3;2;"0.5/0.5";100
"CL_TSP_Bin";-0,000972379328253947;1000;95,4;0,00662449998113065;0,211788510095636;0,171337748841906;0,252233641351483;0,000633741271038944;-0,000972379328253947;0,00166568383948852;NA;NA;0,0526735479451802;0,0530973718754041;0,804623851548691;2,25519077160508;124;30;10;0,05;3;2;"0.5/0.5";100
"CL_GC_indv";-0,000309989100661548;1000;95,3;0,00669260786241059;0,1966813029717;0,162648907924122;0,232159169046238;0,000573220047760598;-0,000309989100661548;0,00152486656015078;NA;NA;0,0482205145790262;0,0493539417573541;2,35050826027652;2,28977442021252;124;30;10;0,05;3;2;"0.5/0.5";100
"CL_GC_both";-5,3415922781415e-05;1000;94,7;0,00708456067798138;0,194735257684677;0,152786358482398;0,236617715858555;0,000667636276651066;-5,3415922781415e-05;0,00154594006629012;NA;NA;0,0488869173558848;0,0489444530517972;0,117691396848651;2,23982287398608;124;30;10;0,05;3;2;"0.5/0.5";100
"CL_GC_indep_indv";-0,000512309669754483;1000;95,8;0,00634318531969546;0,200126306844926;0,16270703148131;0,241170671975281;0,000665905200548142;-0,000512309669754483;0,00152932935683538;NA;NA;0,0483616406016021;0,0502824824742501;3,97182942669723;2,32604741643499;124;30;10;0,05;3;2;"0.5/0.5";100
"CL_GC_indep_both";-0,000389940365113527;1000;94,8;0,00702111102319284;0,196620798965763;0,154541854683463;0,245632315905763;0,000722351321293111;-0,000389940365113527;0,00154345102463793;NA;NA;0,0488082069477652;0,0494608667308386;1,33719270566894;2,26710610800032;124;30;10;0,05;3;2;"0.5/0.5";100
"CL_TMLE_indv";-0,00218273033178964;1000;93,8;0,00762600813007697;0,209116222954965;0,17150791308484;0,249854485053572;0,000607117719526728;-0,00218273033178964;0,0017095016744631;NA;NA;0,054059189551751;0,0524536570339127;-2,969952992546;2,17074607454093;124;30;10;0,05;3;2;"0.5/0.5";100
"CL_TMLE_both";-0,00177852432619415;1000;93,9;0,00756828910652864;0,206874811624177;0,167223724563596;0,251076705458588;0,000675089813425034;-0,00177852432619415;0,00173866093366514;NA;NA;0,0549812862913678;0,0519484650444214;-5,51609729694991;2,11378462349448;124;30;10;0,05;3;2;"0.5/0.5";100
"CL_TMLE_APS_Balzer";0,00123317443508976;1000;92,6;0,00827792244467173;0,202259786971443;0,164185492244171;0,241838502202685;0,000612930359888452;0,00123317443508976;0,00175071172998572;NA;NA;0,0553623659312859;0,0518339768497461;-6,37326281524724;2,0946077009451;124;30;10;0,05;3;2;"0.5/0.5";100
"CL_TMLE_APS_indv_Balzer";0,00149006966161147;1000;93,2;0,00796090447122687;0,207396505913372;0,170080927266225;0,246006636828833;0,000600872753425109;0,00149006966161147;0,00172487147293737;NA;NA;0,0545452252553157;0,053129611384204;-2,59530300679028;2,1791277905187;124;30;10;0,05;3;2;"0.5/0.5";100
"CL_UN";0,0197236332993625;1000;91,3;0,00891240708226459;0,125762898207906;0,113041224363303;0,140002667778821;0,000221300280014044;0,0197236332993625;0,000996203979321155;NA;NA;0,0315027358877813;0,0314622970604289;-0,128366080636411;2,23431527734652;125;30;150;0,05;3;2;"0.5/0.5";100
"CL_TSP_Gauss";-0,000986405487095342;1000;94,9;0,00695693898205238;0,115319019502314;0,101135849758986;0,129452086403673;0,000235470643310385;-0,000986405487095342;0,000900405713696744;NA;NA;0,0284733287351118;0,0288429974871543;1,29829833203408;2,26623243520183;125;30;150;0,05;3;2;"0.5/0.5";100
"CL_TSP_Bin";-0,000986356122349422;1000;94,8;0,00702111102319284;0,115314365623798;0,101113260657972;0,129434634088294;0,000235512721885926;-0,000986356122349422;0,000900430108410638;NA;NA;0,0284741001636995;0,0288418596936262;1,2915580398059;2,26608164233384;125;30;150;0,05;3;2;"0.5/0.5";100
"CL_GC_indv";6,94465771268376e-05;1000;94,9;0,00695693898205238;0,119380862757241;0,107794041087373;0,130853938676709;0,000192353257402559;6,94465771268376e-05;0,000933691935557859;NA;NA;0,0295259314929399;0,0298690277162218;1,16201659332529;2,26318348898389;125;30;150;0,05;3;2;"0.5/0.5";100
"CL_GC_both";-1,4073237655969e-05;1000;94,7;0,00708456067798138;0,117058597373097;0,102159949946045;0,133139896117629;0,000252926855863992;-1,4073237655969e-05;0,000933250441208202;NA;NA;0,0295119702157498;0,0293182222231515;-0,656506465620277;2,22249983507451;125;30;150;0,05;3;2;"0.5/0.5";100
"CL_GC_indep_indv";0,000177174760476624;1000;94,7;0,00708456067798138;0,131245929294073;0,114846770513595;0,149151622349831;0,000277835061429974;0,000177174760476624;0,00103018684134961;NA;NA;0,032577368341993;0,0328684872789469;0,893623247580022;2,25717923165476;125;30;150;0,05;3;2;"0.5/0.5";100
"CL_GC_indep_both";0,000206078736264236;1000;93,8;0,00762600813007697;0,126338980023349;0,103775256894445;0,149946336567572;0,000365908773121843;0,000206078736264236;0,00101965396952222;NA;NA;0,0322442896892211;0,0317010294237204;-1,68482627695271;2,19949472718275;125;30;150;0,05;3;2;"0.5/0.5";100
"CL_TMLE_indv";-0,00199147585301891;1000;94,2;0,00739161687318817;0,116115909467605;0,104112009289534;0,129307094563115;0,000204953627251831;-0,00199147585301891;0,000932569282537392;NA;NA;0,0294904300872725;0,0290491711959926;-1,49627825017847;2,20371247873367;125;30;150;0,05;3;2;"0.5/0.5";100
"CL_TMLE_both";-0,0019104690279143;1000;93,9;0,00756828910652864;0,113714763856502;0,0981953716594687;0,129208914356867;0,000252241900671974;-0,0019104690279143;0,000935637643635159;NA;NA;0,0295874601848005;0,0284740238509902;-3,76320348842324;2,1529972029494;125;30;150;0,05;3;2;"0.5/0.5";100
"CL_TMLE_APS_Balzer";-0,000707511114402024;1000;92,9;0,00812151463706124;0,111409567382259;0,0971454280601783;0,126039336323957;0,000230532880894599;-0,000707511114402024;0,000942350630272044;NA;NA;0,0297997434615488;0,0284820509860498;-4,42182489657752;2,13826257468198;125;30;150;0,05;3;2;"0.5/0.5";100
"CL_TMLE_APS_indv_Balzer";-0,000603197289131301;1000;93,9;0,00756828910652864;0,115092960832529;0,102923049995133;0,128146539162856;0,000203296841908751;-0,000603197289131301;0,000938050363897842;NA;NA;0,0296637570986697;0,0294067114087252;-0,866531131203208;2,21780110593621;125;30;150;0,05;3;2;"0.5/0.5";100
"CL_UN";0,0223992144918504;1000;90,2;0,00940191469861325;0,124614650322675;0,110789339917376;0,140334477427857;0,000258773320560177;0,0223992144918504;0,000953507220756004;NA;NA;0,0301525458300595;0,0313642313269348;4,01851805052995;2,32708892115035;126;40;50;0,05;3;2;"0.5/0.5";100
"CL_TSP_Gauss";0,00172744052856547;1000;95,8;0,00634318531969546;0,115761316273448;0,100524536148571;0,133629762293926;0,000262345095013873;0,00172744052856547;0,000888633628115905;NA;NA;0,028101062702653;0,0291357900438958;3,68216445118656;2,31956404554279;126;40;50;0,05;3;2;"0.5/0.5";100
"CL_TSP_Bin";0,0017287640131564;1000;95,8;0,00634318531969546;0,115758995989769;0,100600755803205;0,133616390935721;0,000262391143394849;0,0017287640131564;0,000888594096574768;NA;NA;0,0280998126055589;0,0291352351444624;3,68480229187955;2,31962305906151;126;40;50;0,05;3;2;"0.5/0.5";100
"CL_GC_indv";0,00193761091967494;1000;95;0,00689202437604511;0,115905367500866;0,103676780693617;0,129284173376682;0,000210813104184784;0,00193761091967494;0,000899683286197161;NA;NA;0,0284504835716816;0,0291634361573625;2,50594188982625;2,2932496421644;126;40;50;0,05;3;2;"0.5/0.5";100
"CL_GC_both";0,00219433933279055;1000;94,7;0,00708456067798138;0,114167241162294;0,0995452768610485;0,130259078018181;0,000248853938279291;0,00219433933279055;0,000896523476091448;NA;NA;0,0283505616026049;0,0287467292571731;1,39738908922291;2,26844931224257;126;40;50;0,05;3;2;"0.5/0.5";100
"CL_GC_indep_indv";0,0017251439802016;1000;94,4;0,00727076337120113;0,123405569254906;0,106795284145748;0,140880917877765;0,000272988397224728;0,0017251439802016;0,000958941925401323;NA;NA;0,0303244062809546;0,0310750906985309;2,47551233360104;2,29256902473219;126;40;50;0,05;3;2;"0.5/0.5";100
"CL_GC_indep_both";0,00222219228052756;1000;93,9;0,00756828910652864;0,120200386172963;0,100552768137812;0,139893199142493;0,000317619393650357;0,00222219228052756;0,00095516714293515;NA;NA;0,0302050371783068;0,0302993962464642;0,312395139924471;2,24417614974325;126;40;50;0,05;3;2;"0.5/0.5";100
